Category,City,Country/Region,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Quantity (bin),Region,Row ID,Ship Date,Ship Mode,State,Sub-Category,Profit,Quantity,Sales,Sales Agent ID
Office Supplies,Clinton,United States,BT-11485,Brad Thomas,27-12-2017,CA-165085-2017_12_27,20735,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,2,East,1095,31-12-2017,Standard Class,Maryland,Appliances,106.788,2,355.96,19
Office Supplies,Columbia,United States,MF-17665,Maureen Fritzler,22-07-2018,CA-114307-2018_07_22,21044,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,2,East,8757,26-07-2018,Standard Class,Maryland,Appliances,11.304,2,37.68,19
Office Supplies,Revere,United States,EH-13765,Edward Hooks,10-09-2017,US-147242-2017_09_10,02151,OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,2,East,3466,14-09-2017,Standard Class,Massachusetts,Appliances,18.588,2,61.96,20
Office Supplies,Orange,United States,DG-13300,Deirdre Greer,01-11-2016,CA-139423-2016_11_01,07050,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,2,East,8389,05-11-2016,Standard Class,New Jersey,Appliances,22.836,2,76.12,29
Office Supplies,Perth Amboy,United States,MC-17590,Matt Collister,17-07-2018,CA-131835-2018_07_17,08861,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,2,East,2046,21-07-2018,Standard Class,New Jersey,Appliances,48.792,2,162.64,29
Office Supplies,Plainfield,United States,JG-15160,James Galang,15-08-2019,CA-138548-2019_08_15,07060,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",2,East,2460,21-08-2019,Standard Class,New Jersey,Appliances,29.352,2,97.84,29
Office Supplies,Long Beach,United States,ND-18370,Natalie DeCherney,19-11-2018,CA-130778-2018_11_19,11561,OFF-AP-10000595,Disposable Triple-Filter Dust Bags,2,East,8323,25-11-2018,Standard Class,New York,Appliances,2.622,2,8.74,31
Office Supplies,Long Beach,United States,SP-20620,Stefania Perrino,08-09-2016,CA-123127-2016_09_08,11561,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,2,East,4314,12-09-2016,Standard Class,New York,Appliances,5.034,2,16.78,31
Office Supplies,New York City,United States,JK-15640,Jim Kriz,25-12-2017,CA-143980-2017_12_25,10011,OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,2,East,5974,29-12-2017,Standard Class,New York,Appliances,124.488,2,414.96,31
Office Supplies,New York City,United States,AT-10735,Annie Thurman,17-07-2018,CA-116603-2018_07_17,10024,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,2,East,7842,22-07-2018,Standard Class,New York,Appliances,13.788,2,45.96,31
Office Supplies,New York City,United States,SK-19990,Sally Knutson,23-04-2019,CA-108553-2019_04_23,10024,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,2,East,2600,29-04-2019,Standard Class,New York,Appliances,36.582,2,121.94,31
Office Supplies,Columbus,United States,BP-11290,Beth Paige,18-12-2019,CA-156664-2019_12_18,43229,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,2,East,8848,23-12-2019,Standard Class,Ohio,Appliances,39.0336,2,130.112,34
Office Supplies,Lakewood,United States,FC-14245,Frank Carlisle,21-10-2019,CA-117422-2019_10_21,44107,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,2,East,5431,25-10-2019,Standard Class,Ohio,Appliances,48.4704,2,161.568,34
Office Supplies,Parma,United States,SP-20920,Susan Pistek,12-11-2018,CA-124590-2018_11_12,44134,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",2,East,6112,16-11-2018,Standard Class,Ohio,Appliances,33.0288,2,110.096,34
Office Supplies,Philadelphia,United States,NW-18400,Natalie Webber,21-06-2016,CA-138317-2016_06_21,19120,OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,2,East,3001,25-06-2016,Standard Class,Pennsylvania,Appliances,13.3248,2,44.416,37
Office Supplies,Philadelphia,United States,RP-19390,Resi Pšlking,01-03-2017,CA-133494-2017_03_01,19120,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2,East,8704,05-03-2017,Standard Class,Pennsylvania,Appliances,1.0656,2,3.552,37
Office Supplies,Philadelphia,United States,MG-17695,Maureen Gnade,26-12-2016,CA-139598-2016_12_26,19134,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,2,East,4817,31-12-2016,Standard Class,Pennsylvania,Appliances,10.3968,2,34.656,37
Office Supplies,Philadelphia,United States,MG-17695,Maureen Gnade,26-12-2016,CA-139598-2016_12_26,19134,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,2,East,4818,31-12-2016,Standard Class,Pennsylvania,Appliances,24.4656,2,81.552,37
Office Supplies,Philadelphia,United States,TH-21235,Tiffany House,26-05-2018,CA-132409-2018_05_26,19134,OFF-AP-10002082,Holmes HEPA Air Purifier,2,East,3215,01-06-2018,Standard Class,Pennsylvania,Appliances,10.4544,2,34.848,37
Office Supplies,Philadelphia,United States,SV-20785,Stewart Visinsky,03-05-2017,CA-112130-2017_05_03,19140,OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",2,East,4658,07-05-2017,Standard Class,Pennsylvania,Appliances,7.1088,2,23.696,37
Office Supplies,Waterbury,United States,JF-15490,Jeremy Farry,20-01-2019,US-120649-2019_01_20,06708,OFF-AR-10001545,Newell 326,2,East,5425,26-01-2019,Standard Class,Connecticut,Art,1.056,2,3.52,6
Office Supplies,Newark,United States,JL-15235,Janet Lee,05-06-2018,CA-165169-2018_06_05,19711,OFF-AR-10000122,Newell 314,2,East,3728,11-06-2018,Standard Class,Delaware,Art,3.348,2,11.16,7
Office Supplies,Wilmington,United States,IL-15100,Ivan Liston,06-02-2017,CA-156482-2017_02_06,19805,OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,2,East,4943,13-02-2017,Standard Class,Delaware,Art,1.704,2,5.68,7
Office Supplies,Baltimore,United States,MY-18295,Muhammed Yedwab,28-04-2016,CA-118976-2016_04_28,21215,OFF-AR-10004752,Blackstonian Pencils,2,East,1776,03-05-2016,Standard Class,Maryland,Art,1.602,2,5.34,19
Office Supplies,Lawrence,United States,SC-20260,Scott Cohen,17-01-2017,CA-152681-2017_01_17,01841,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,2,East,5327,22-01-2017,Standard Class,Massachusetts,Art,2.004,2,6.68,20
Office Supplies,Malden,United States,CS-12355,Christine Sundaresam,17-03-2018,CA-128111-2018_03_17,02148,OFF-AR-10000588,Newell 345,2,East,2394,23-03-2018,Standard Class,Massachusetts,Art,11.904,2,39.68,20
Office Supplies,Lakewood,United States,DB-13060,Dave Brooks,21-06-2016,CA-128146-2016_06_21,08701,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",2,East,1182,25-06-2016,Standard Class,New Jersey,Art,1.128,2,3.76,29
Office Supplies,Westfield,United States,Dp-13240,Dean percer,15-01-2018,CA-152072-2018_01_15,07090,OFF-AR-10001573,American Pencil,2,East,2879,19-01-2018,Standard Class,New Jersey,Art,1.398,2,4.66,29
Office Supplies,Auburn,United States,TM-21010,Tamara Manning,12-09-2017,CA-102016-2017_09_12,13021,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",2,East,5205,18-09-2017,Standard Class,New York,Art,2.778,2,9.26,31
Office Supplies,Long Beach,United States,JW-15955,Joni Wasserman,07-08-2019,CA-117023-2019_08_07,11561,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",2,East,3574,12-08-2019,Standard Class,New York,Art,3.504,2,11.68,31
Office Supplies,New York City,United States,AC-10615,Ann Chong,02-09-2019,CA-157987-2019_09_02,10009,OFF-AR-10000658,Newell 324,2,East,1947,06-09-2019,Standard Class,New York,Art,6.93,2,23.1,31
Office Supplies,New York City,United States,DJ-13630,Doug Jacobs,18-12-2019,CA-115602-2019_12_18,10009,OFF-AR-10000462,Sanford Pocket Accent Highlighters,2,East,1252,24-12-2019,Standard Class,New York,Art,0.96,2,3.2,31
Office Supplies,New York City,United States,NF-18595,Nicole Fjeld,04-04-2017,CA-110667-2017_04_04,10009,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,2,East,1054,08-04-2017,Standard Class,New York,Art,3.348,2,11.16,31
Office Supplies,New York City,United States,PP-18955,Paul Prost,08-09-2016,CA-146815-2016_09_08,10009,OFF-AR-10003469,Nontoxic Chalk,2,East,8708,13-09-2016,Standard Class,New York,Art,1.056,2,3.52,31
Office Supplies,New York City,United States,SF-20200,Sarah Foster,07-04-2018,CA-132899-2018_04_07,10009,OFF-AR-10002833,Newell 322,2,East,8517,11-04-2018,Standard Class,New York,Art,1.092,2,3.64,31
Office Supplies,New York City,United States,BO-11425,Bobby Odegard,10-09-2017,CA-136658-2017_09_10,10024,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,2,East,7205,17-09-2017,Standard Class,New York,Art,1.824,2,6.08,31
Office Supplies,New York City,United States,KD-16270,Karen Daniels,02-09-2018,CA-130407-2018_09_02,10024,OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,2,East,1408,06-09-2018,Standard Class,New York,Art,22.644,2,75.48,31
Office Supplies,New York City,United States,KM-16720,Kunst Miller,19-04-2018,CA-109666-2018_04_19,10035,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,2,East,7109,26-04-2018,Standard Class,New York,Art,0.984,2,3.28,31
Office Supplies,New York City,United States,KM-16720,Kunst Miller,19-04-2018,CA-109666-2018_04_19,10035,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,2,East,7112,26-04-2018,Standard Class,New York,Art,21.588,2,71.96,31
Office Supplies,New York City,United States,PO-19180,Philisse Overcash,11-08-2017,US-156797-2017_08_11,10035,OFF-AR-10001427,Newell 330,2,East,7199,15-08-2017,Standard Class,New York,Art,3.588,2,11.96,31
Office Supplies,Columbus,United States,JK-15625,Jim Karlsson,19-08-2016,CA-121727-2016_08_19,43229,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,2,East,2340,24-08-2016,Standard Class,Ohio,Art,3.216,2,10.72,34
Office Supplies,Fairfield,United States,KL-16555,Kelly Lampkin,23-09-2018,US-129469-2018_09_23,45014,OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",2,East,2370,27-09-2018,Standard Class,Ohio,Art,1.4736,2,4.912,34
Office Supplies,Parma,United States,ST-20530,Shui Tom,20-06-2019,CA-106852-2019_06_20,44134,OFF-AR-10003829,Newell 35,2,East,1437,27-06-2019,Standard Class,Ohio,Art,1.5744,2,5.248,34
Office Supplies,Toledo,United States,CS-12490,Cindy Schnelling,12-01-2017,CA-128608-2017_01_12,43615,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",2,East,9797,17-01-2017,Standard Class,Ohio,Art,3.1104,2,10.368,34
Office Supplies,Allentown,United States,CJ-12010,Caroline Jumper,22-07-2018,CA-122392-2018_07_22,18103,OFF-AR-10002221,12 Colored Short Pencils,2,East,1527,27-07-2018,Standard Class,Pennsylvania,Art,1.248,2,4.16,37
Office Supplies,Chester,United States,MH-18115,Mick Hernandez,10-03-2019,CA-144638-2019_03_10,19013,OFF-AR-10003958,Newell 337,2,East,1254,14-03-2019,Standard Class,Pennsylvania,Art,1.5744,2,5.248,37
Office Supplies,Philadelphia,United States,ST-20530,Shui Tom,14-07-2016,CA-164182-2016_07_14,19140,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",2,East,6935,18-07-2016,Standard Class,Pennsylvania,Art,12.4752,2,41.584,37
Office Supplies,Philadelphia,United States,SV-20785,Stewart Visinsky,03-05-2017,CA-112130-2017_05_03,19140,OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",2,East,4657,07-05-2017,Standard Class,Pennsylvania,Art,17.9712,2,59.904,37
Office Supplies,Philadelphia,United States,MC-17605,Matt Connell,28-04-2019,CA-160962-2019_04_28,19143,OFF-AR-10003056,Newell 341,2,East,5456,02-05-2019,Standard Class,Pennsylvania,Art,2.0544,2,6.848,37
Office Supplies,Bristol,United States,CA-12310,Christine Abelman,19-07-2016,US-150434-2016_07_19,06010,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",2,East,3356,24-07-2016,Standard Class,Connecticut,Binders,6.264,2,20.88,6
Office Supplies,Meriden,United States,EH-13990,Erica Hackney,25-09-2017,CA-156510-2017_09_25,06450,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",2,East,6450,29-09-2017,Standard Class,Connecticut,Binders,3.228,2,10.76,6
Office Supplies,Middletown,United States,DB-13660,Duane Benoit,28-02-2019,CA-101959-2019_02_28,06457,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,2,East,9766,06-03-2019,Standard Class,Connecticut,Binders,2.952,2,9.84,6
Office Supplies,Norwich,United States,LW-17125,Liz Willingham,08-06-2019,CA-117436-2019_06_08,06360,OFF-BI-10004040,Wilson Jones Impact Binders,2,East,4820,14-06-2019,Standard Class,Connecticut,Binders,3.108,2,10.36,6
Office Supplies,Waterbury,United States,CP-12340,Christine Phan,17-06-2018,CA-133613-2018_06_17,06708,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,2,East,7744,22-06-2018,Standard Class,Connecticut,Binders,2.388,2,7.96,6
Office Supplies,Dover,United States,LS-17230,Lycoris Saunders,14-11-2017,US-111927-2017_11_14,19901,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",2,East,3833,19-11-2017,Standard Class,Delaware,Binders,5.988,2,19.96,7
Office Supplies,Washington,United States,TB-21280,Toby Braunhardt,26-05-2018,CA-157266-2018_05_26,20016,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2,East,1640,01-06-2018,Standard Class,District of Columbia,Binders,2.892,2,9.64,8
Office Supplies,Lewiston,United States,PS-19045,Penelope Sewall,13-06-2017,CA-155054-2017_06_13,04240,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",2,East,4736,19-06-2017,Standard Class,Maine,Binders,2.478,2,8.26,18
Office Supplies,Lewiston,United States,PS-19045,Penelope Sewall,13-06-2017,CA-155054-2017_06_13,04240,OFF-BI-10002824,Recycled Easel Ring Binders,2,East,4737,19-06-2017,Standard Class,Maine,Binders,8.952,2,29.84,18
Office Supplies,Baltimore,United States,MY-18295,Muhammed Yedwab,28-04-2016,CA-118976-2016_04_28,21215,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",2,East,1774,03-05-2016,Standard Class,Maryland,Binders,6.258,2,20.86,19
Office Supplies,Columbia,United States,PW-19240,Pierre Wener,21-02-2017,CA-162782-2017_02_21,21044,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2,East,7281,27-02-2017,Standard Class,Maryland,Binders,762.594,2,2541.98,19
Office Supplies,Revere,United States,Dp-13240,Dean percer,13-12-2017,CA-139962-2017_12_13,02151,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,2,East,3364,20-12-2017,Standard Class,Massachusetts,Binders,11.364,2,37.88,20
Office Supplies,Revere,United States,KH-16330,Katharine Harms,01-04-2016,CA-138359-2016_04_01,02151,OFF-BI-10000145,Zipper Ring Binder Pockets,2,East,7955,06-04-2016,Standard Class,Massachusetts,Binders,1.872,2,6.24,20
Office Supplies,Concord,United States,SB-20185,Sarah Brown,25-09-2017,CA-159779-2017_09_25,03301,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,2,East,5597,29-09-2017,Standard Class,New Hampshire,Binders,20.586,2,68.62,28
Office Supplies,Morristown,United States,GK-14620,Grace Kelly,18-12-2018,CA-101546-2018_12_18,07960,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,2,East,4861,24-12-2018,Standard Class,New Jersey,Binders,538.194,2,1793.98,29
Office Supplies,Plainfield,United States,RB-19435,Richard Bierner,11-12-2019,CA-153871-2019_12_11,07060,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,2,East,9969,17-12-2019,Standard Class,New Jersey,Binders,220.794,2,735.98,29
Office Supplies,Long Beach,United States,CL-12565,Clay Ludtke,14-09-2018,CA-153178-2018_09_14,11561,OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,2,East,9782,18-09-2018,Standard Class,New York,Binders,202.0704,2,673.568,31
Office Supplies,Long Beach,United States,RD-19480,Rick Duston,08-06-2016,CA-108147-2016_06_08,11561,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",2,East,9367,13-06-2016,Standard Class,New York,Binders,20.544,2,68.48,31
Office Supplies,Long Beach,United States,TC-20980,Tamara Chand,20-09-2017,CA-156013-2017_09_20,11561,OFF-BI-10002437,Recycled Premium Regency Composition Covers,2,East,8062,26-09-2017,Standard Class,New York,Binders,7.3344,2,24.448,31
Office Supplies,New Rochelle,United States,JL-15130,Jack Lebron,18-07-2016,CA-138198-2016_07_18,10801,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2,East,9030,23-07-2016,Standard Class,New York,Binders,4.1712,2,13.904,31
Office Supplies,New York City,United States,BG-11695,Brooke Gillingham,05-01-2017,CA-108588-2017_01_05,10009,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,2,East,7722,10-01-2017,Standard Class,New York,Binders,3.9504,2,13.168,31
Office Supplies,New York City,United States,CS-12460,Chuck Sachs,03-12-2019,CA-148691-2019_12_03,10009,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,2,East,2464,09-12-2019,Standard Class,New York,Binders,4.3872,2,14.624,31
Office Supplies,New York City,United States,DR-12880,Dan Reichenbach,14-07-2018,CA-117282-2018_07_14,10009,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,2,East,2154,18-07-2018,Standard Class,New York,Binders,4.248,2,14.16,31
Office Supplies,New York City,United States,LH-16900,Lena Hernandez,01-09-2016,CA-109855-2016_09_01,10009,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,2,East,8242,05-09-2016,Standard Class,New York,Binders,7.1232,2,23.744,31
Office Supplies,New York City,United States,SC-20260,Scott Cohen,26-06-2019,CA-107132-2019_06_26,10009,OFF-BI-10001071,GBC ProClick Punch Binding System,2,East,6940,30-06-2019,Standard Class,New York,Binders,30.7104,2,102.368,31
Office Supplies,New York City,United States,SG-20605,Speros Goranitis,03-11-2016,CA-121573-2016_11_03,10009,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2,East,4761,07-11-2016,Standard Class,New York,Binders,2.3568,2,7.856,31
Office Supplies,New York City,United States,SG-20605,Speros Goranitis,03-11-2016,CA-121573-2016_11_03,10009,OFF-BI-10000666,Surelock Post Binders,2,East,4760,07-11-2016,Standard Class,New York,Binders,14.6688,2,48.896,31
Office Supplies,New York City,United States,AG-10525,Andy Gerbode,07-09-2017,CA-164084-2017_09_07,10011,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",2,East,8629,12-09-2017,Standard Class,New York,Binders,1.8288,2,6.096,31
Office Supplies,New York City,United States,BW-11200,Ben Wallace,27-10-2018,CA-116596-2018_10_27,10011,OFF-BI-10002949,Prestige Round Ring Binders,2,East,9536,31-10-2018,Standard Class,New York,Binders,2.9184,2,9.728,31
Office Supplies,New York City,United States,GB-14575,Giulietta Baptist,08-03-2018,CA-137337-2018_03_08,10011,OFF-BI-10000632,Satellite Sectional Post Binders,2,East,7236,12-03-2018,Standard Class,New York,Binders,20.8368,2,69.456,31
Office Supplies,New York City,United States,JL-15835,John Lee,30-04-2018,CA-154788-2018_04_30,10011,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,2,East,1716,04-05-2018,Standard Class,New York,Binders,2.3136,2,7.712,31
Office Supplies,New York City,United States,PK-19075,Pete Kriz,14-12-2018,CA-129126-2018_12_14,10011,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2,East,6397,19-12-2018,Standard Class,New York,Binders,6.936,2,23.12,31
Office Supplies,New York City,United States,LC-16960,Lindsay Castell,23-02-2017,CA-132276-2017_02_23,10024,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2,East,8775,28-02-2017,Standard Class,New York,Binders,3.2688,2,10.896,31
Office Supplies,New York City,United States,EH-14185,Evan Henry,04-04-2018,CA-167115-2018_04_04,10035,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,2,East,5440,09-04-2018,Standard Class,New York,Binders,176.6352,2,588.784,31
Office Supplies,New York City,United States,FO-14305,Frank Olsen,14-11-2019,CA-106943-2019_11_14,10035,OFF-BI-10003669,3M Organizer Strips,2,East,1073,19-11-2019,Standard Class,New York,Binders,2.592,2,8.64,31
Office Supplies,New York City,United States,KD-16345,Katherine Ducich,19-11-2017,CA-145814-2017_11_19,10035,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,2,East,7952,24-11-2017,Standard Class,New York,Binders,1.7952,2,5.984,31
